"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"84","1554899_s_at","FCER1G","2207","Fc fragment of IgE receptor Ig",0.752038441920816,6.35704280471531,2.5426441667246,0.0169879914263319,0.0589001019225064,-3.35922614019873
"85","1554921_a_at","SCEL","8796","sciellin",1.04422844620369,7.51408117760527,2.41339239887091,0.0227947305317545,0.0716365238642801,-3.61796754980663
"86","1554966_a_at","FILIP1L","11259","filamin A interacting protein 1 like",0.243279699476735,7.53049462053712,0.842334334550222,0.406934253855424,0.545607755567985,-5.89314585324969
"87","1555019_at","CDHR1","92211","cadherin related family member 1",-0.0614824252120991,4.85420155101977,-0.0911213251914608,0.928062809705556,0.958633818078952,-6.23845191231441
"88","1555097_a_at","PTGFR","5737","prostaglandin F receptor",1.67778323853974,6.12311226666018,3.16744727614311,0.00377109769912998,0.0228897915696891,-2.00627789283442
"89","1555125_at","PAXBP1","94104","PAX3 and PAX7 binding protein 1",-0.172302968792948,4.77028403605963,-0.589097209751465,0.560649110272943,0.681753643253791,-6.07051216001635
"90","1555137_a_at","FGD6","55785","FYVE, RhoGEF and PH domain containing 6",0.392792644408822,5.33974779306014,1.27826909085199,0.211937063125031,0.344397727578176,-5.45141157882482
"91","1555167_s_at","NAMPT","10135","nicotinamide phosphoribosyltransferase",0.100168142660865,6.53326530833603,0.195903288987883,0.846139621969029,0.901840929192104,-6.22345372470208
"92","1555173_at","STX19","415117","syntaxin 19",0.538863197739645,5.72566591182829,2.20997542561774,0.0356896056931825,0.0969404260185311,-4.00748509800331
"93","1555193_a_at","ZNF277","11179","zinc finger protein 277",0.854172857788219,4.77071501671111,3.20003147600999,0.00347522856594044,0.0219662316874731,-1.93182477014759
"94","1555270_a_at","WFS1","7466","wolframin ER transmembrane glycoprotein",-0.261979020899134,5.70870325146629,-0.873402211032189,0.390076882241674,0.528484500141553,-5.86726565004138
"95","1555274_a_at","SELENOI","85465","selenoprotein I",0.610664233068381,5.96811005314519,1.67700854536516,0.104978635926923,0.206640655135105,-4.9091730467045
"96","1555326_a_at","ADAM9","8754","ADAM metallopeptidase domain 9",0.922353604851234,5.89996277789093,2.7647983380414,0.0100958184942447,0.042189982174789,-2.89614429476552
"97","1555355_a_at","ETS1","2113","ETS proto-oncogene 1, transcription factor",0.354031301232743,5.48711320444702,1.18096058439712,0.247824976886891,0.38391559687269,-5.56433572598583
"98","1555383_a_at","POF1B","79983","POF1B actin binding protein",1.70146114955665,6.65424908932989,3.05503921491769,0.00498822420119415,0.0270699342662525,-2.26051971762026
"99","1555480_a_at","FBLIM1","54751","filamin binding LIM protein 1",-0.473385763915269,6.08064933693061,-1.46252592118634,0.155037343256442,0.272571753009932,-5.21626276664377
"100","1555497_a_at","CYP4B1","1580","cytochrome P450 family 4 subfamily B member 1",-0.198545470175178,6.60765636363508,-0.379215835266397,0.707466978317668,0.798492602066305,-6.17101333136369
"101","1555501_s_at","RSRC1","51319","arginine and serine rich coiled-coil 1",0.855261176981353,4.49658964851801,3.47788707143807,0.00171384804393008,0.0148024820780536,-1.2846303259468
"102","1555505_a_at","TYR","7299","tyrosinase",0.0780017614260515,5.54372186856408,0.139293609522635,0.890242658462153,0.93200165406457,-6.23291461726894
"103","1555564_a_at","CFI","3426","complement factor I",0.491011431427705,4.87912042469121,1.66744310314311,0.106881513838178,0.208876542347838,-4.9235998118416
"104","1555600_s_at","APOL4","80832","apolipoprotein L4",0.634108426184518,5.20124473642271,1.88786727048089,0.069737000365114,0.1544810846911,-4.57471655138323
"105","1555613_a_at","ZAP70","7535","zeta chain of T cell receptor associated protein kinase 70",0.209809760264207,5.11962525379785,0.527627458779407,0.602028641200572,0.715849237674608,-6.10437206189287
"106","1555705_a_at","CMTM3","123920","CKLF like MARVEL transmembrane domain containing 3",0.355591385435792,6.95810960391937,1.44385726787785,0.160180207005416,0.278911102860459,-5.24132487916279
"107","1555716_a_at","CXADR","1525","CXADR Ig-like cell adhesion molecule",0.317343032872524,5.17897889796809,1.08914808435433,0.285628493136169,0.424487365756875,-5.66348976984409
"108","1555735_a_at","BAP1","8314","BRCA1 associated protein 1",-0.0179818185748903,6.2159501578014,-0.0532664337915015,0.957908263148023,0.974417350903833,-6.24117950202255
"109","1555745_a_at","LYZ","4069","lysozyme",-0.0603129155618607,5.85572539478697,-0.0511715394439333,0.959562144328175,0.975535477915716,-6.24128869487174
"110","1555756_a_at","CLEC7A","64581","C-type lectin domain containing 7A",0.764977343056782,4.77728989772836,1.55731720662177,0.130935987665785,0.240317269030887,-5.08483219093372
"111","1555764_s_at","TIMM10","26519","translocase of inner mitochondrial membrane 10",-0.10215561081595,8.52932407477852,-0.311569378699786,0.757739422011664,0.83614912374247,-6.19423108746214
"112","1555773_at","BPIFC","254240","BPI fold containing family C",-0.232386343422327,7.89334062254134,-0.498844942018274,0.621892350264783,0.732047844745756,-6.11897221248066
"113","1555778_a_at","POSTN","10631","periostin",1.5850145979372,9.26542972113715,4.76344268947923,5.63359392485224e-05,0.00469740722733628,1.88435417035516
"114","1555793_a_at","ZFP82","284406","ZFP82 zinc finger protein",0.7686266281155,5.04309069845924,3.28500613664832,0.002804824848151,0.0190667608275925,-1.73616016557319
"115","1555815_a_at","L3MBTL2","83746","L3MBTL histone methyl-lysine binding protein 2",-0.0954920672183048,5.50606599585514,-0.349724465872275,0.729234331955045,0.814261036511082,-6.1816894001002
"116","1555842_at","CYTH2","9266","cytohesin 2",-0.213488163107734,5.16231129945342,-0.743741514543768,0.463398803465414,0.599790496453566,-5.96936566543046
"117","1555852_at","PSMB8-AS1","100507463","PSMB8 antisense RNA 1 (head to head)",0.746336875415798,6.57630591136529,2.01721227103118,0.053623692029192,0.128017491850295,-4.35471541985228
"118","1555858_at","THUMPD3-AS1","440944","THUMPD3 antisense RNA 1",0.604405783465356,5.76745067868762,2.37890937321595,0.0246260486469234,0.0748305925908464,-3.68556649463872
"119","1555882_at","SPIN3","169981","spindlin family member 3",0.540699583454407,4.67181605515268,2.26095350851066,0.0319521129286648,0.0894698916008003,-3.91200466310361
"120","1555907_at","AGAP2-AS1","100130776","AGAP2 antisense RNA 1",-0.033007142738712,5.75638950908312,-0.103709542260511,0.918159475555317,0.950573972639782,-6.23722818904116
"121","1555910_at","PTCD2","79810","pentatricopeptide repeat domain 2",0.695946935456317,5.38843746138863,3.05567150786959,0.00498043019477577,0.0270699342662525,-2.25910133182046
"122","1555989_at","DAAM1","23002","dishevelled associated activator of morphogenesis 1",0.814109773042783,7.84001361907058,1.11006812134769,0.276670925343458,0.415459406797381,-5.64153767430646
"123","1556049_at","RTN4","57142","reticulon 4",-0.440658829224475,7.25356847743353,-1.39298069439642,0.174888047436935,0.29791803825461,-5.30822621912574
"124","1556067_a_at","KDM6B","23135","lysine demethylase 6B",-0.668474841848663,5.7375123968832,-1.81400239854604,0.0807053207404895,0.171417577405735,-4.69538761743931
"125","1556069_s_at","HIF3A","64344","hypoxia inducible factor 3 subunit alpha",-0.282693209676993,5.17637476465276,-0.796112076513794,0.432848898791802,0.570347399557432,-5.93000367175899
"126","1556173_a_at","LOC105374809","105374809","uncharacterized LOC105374809",-0.428404051601275,4.3711714065377,-1.37302414135064,0.180940194729896,0.305954523036404,-5.33390428139038
"127","1556194_a_at","HSPA4L","22824","heat shock protein family A (Hsp70) member 4 like",0.935349533218847,6.02088018839949,2.95251838125936,0.00641792027624759,0.0313378411165468,-2.48864885194003
"128","1556202_at","SRGAP2","23380","SLIT-ROBO Rho GTPase activating protein 2",-0.28439402967115,6.052180562191,-0.717772360172373,0.479007183084917,0.613262268400376,-5.98793224769104
"129","1556209_at","CLEC2B","9976","C-type lectin domain family 2 member B",-0.76580144513292,6.55073945356475,-2.04706442032447,0.0504071549275744,0.12282786930178,-4.30242120944823
"130","1556300_s_at","SIM1","6492","SIM bHLH transcription factor 1",1.4416334830387,4.17095170411637,3.80126701623011,0.000738527288105611,0.00965584993195741,-0.508348392454429
"131","1556364_at","ADAMTS9-AS2","100507098","ADAMTS9 antisense RNA 2",-0.139144013438298,6.05649970909242,-0.283493110167647,0.778941871471613,0.853570019487902,-6.20254214716069
"132","1556373_a_at","FAM185A","222234","family with sequence similarity 185 member A",-0.234590470460266,7.78748564215636,-0.721437092193382,0.47678633129572,0.611780782257851,-5.98535056693209
"133","1556410_a_at","KRTAP19-1","337882","keratin associated protein 19-1",0.820424306895923,3.53275535455713,1.31113320250757,0.200755762288988,0.33129268895304,-5.41148905033524
"134","1556427_s_at","LRRN4CL","221091","LRRN4 C-terminal like",0.353759569110053,8.01782146607825,1.04824046765768,0.303737793974884,0.444459945694608,-5.70531057536629
"135","1556821_x_at","DLEU2","8847","deleted in lymphocytic leukemia 2",0.761276439060978,7.16742288941895,2.3440745017623,0.0266117273910285,0.0789585605649105,-3.75322057194177
"136","1556919_at","LEPR","3953","leptin receptor",0.205938813299088,4.63921630520971,0.727684711831707,0.473013992349969,0.608023082928961,-5.98092020188303
"137","1557065_at","YLPM1","56252","YLP motif containing 1",-0.0147177594904875,6.17148920911688,-0.0445645046245716,0.964779447394063,0.979144372767738,-6.24160438626903
"138","1557080_s_at","ITGBL1","9358","integrin subunit beta like 1",0.918288506239366,6.58867476044685,1.44088159689658,0.161012392940607,0.2797230735803,-5.24529429568946
"139","1557137_at","TMEM17","200728","transmembrane protein 17",0.426743629300841,6.03045892250044,1.59359752167735,0.122562436330105,0.230166291227874,-5.03271336849362
"140","1557147_a_at","LOC101928837","101928837","uncharacterized LOC101928837",-0.733596729438486,4.87675086641591,-2.86074561232565,0.00802042997799535,0.0361406198225305,-2.68959229440094
"141","1557166_at","PDCD4","27250","programmed cell death 4",0.559260931504707,3.73659106562772,1.82695061089776,0.0786818122815694,0.168848585885399,-4.6745024694525
"142","1557167_at","HCG11","493812","HLA complex group 11",0.435794214354473,3.55205049133967,1.68511140000482,0.103388998388322,0.204634310942959,-4.89690021253683
"143","1557174_a_at","IRAK1BP1","134728","interleukin 1 receptor associated kinase 1 binding protein 1",0.431536872897497,3.78497637508879,1.71177644686209,0.0982997657640385,0.19722514658465,-4.856177857981
"144","1557239_at","BBX","56987","BBX high mobility group box domain containing",0.872458499283033,3.89567283782347,3.50959773203513,0.00157934675846229,0.0142599367817577,-1.20949857086899
"145","1557293_at","MIR570HG","440993","MIR570 host gene",-0.545797162242568,6.92191685900406,-1.19629672325447,0.241887634444187,0.377617217002934,-5.54706857745007
"146","1557360_at","LRPPRC","10128","leucine rich pentatricopeptide repeat containing",-0.269501446470927,8.06678803458739,-0.921433484215149,0.364911559125956,0.505108096660626,-5.82551799631278
"147","1557411_s_at","SLC25A43","203427","solute carrier family 25 member 43",0.907625224664049,6.60693434273186,3.33075549150616,0.00249738052531447,0.0178172381466566,-1.62995660008076
"148","1557418_at","ACSL4","2182","acyl-CoA synthetase long chain family member 4",-0.705957751398409,5.27721698511223,-2.0847737728845,0.046588703933443,0.116544652117352,-4.23557261184241
"149","1557553_at","PPP1R12B","4660","protein phosphatase 1 regulatory subunit 12B",-0.704464873384834,6.65678967180288,-1.88919095326604,0.0695528292096581,0.154240197945967,-4.57252056250307
"150","1557570_a_at","LINC01305","285084","long intergenic non-protein coding RNA 1305",0.424199576602706,5.57894639128817,0.981499615247844,0.334981981393328,0.475555618955235,-5.77037019332107
"151","1557948_at","PHLDB3","653583","pleckstrin homology like domain family B member 3",-0.332678938241868,6.48219649652278,-0.964859403584017,0.343101557287123,0.483679221619969,-5.78597292834998
"152","1558014_s_at","FAR1","84188","fatty acyl-CoA reductase 1",1.43513973325484,4.02058285220702,6.27279540338112,9.93649753418192e-07,0.00100239387124827,5.64276255847054
"153","1558028_x_at","NORAD","647979","non-coding RNA activated by DNA damage",0.0329970919524616,6.91416214964843,0.0994739311609746,0.921490277927579,0.952848905671732,-6.23765757964511
"154","1558117_s_at","USP31","57478","ubiquitin specific peptidase 31",-0.261194192065346,5.97400126495239,-0.660450569731593,0.514510195777108,0.643010264494482,-6.02666339406657
"155","1558215_s_at","UBTF","7343","upstream binding transcription factor",-0.352002277191672,6.28062981217876,-0.995484838958221,0.328259765508851,0.469191684807246,-5.75706528992203
"156","1558254_s_at","SRPK2","6733","SRSF protein kinase 2",0.610094576653171,6.21242202080206,2.36550043647267,0.0253737934146073,0.0763180763168035,-3.71168464343124
"157","1558281_a_at","TMEM184A","202915","transmembrane protein 184A",-0.611718800375524,4.97041309121405,-2.42518887736446,0.0221974779241678,0.070417659527989,-3.59470090503118
"158","1558397_at","PECAM1","5175","platelet and endothelial cell adhesion molecule 1",-0.0158866189646094,5.42183168569948,-0.0550791321526389,0.956477324698573,0.97365724031879,-6.24108148378449
"159","1558426_x_at","ORAI2","80228","ORAI calcium release-activated calcium modulator 2",-0.64244422024062,7.94703073898041,-3.34075252258284,0.00243466464735705,0.0176748801537697,-1.60667223674038
"160","1558430_at","PDXDC1","23042","pyridoxal dependent decarboxylase domain containing 1",-0.386983284776655,4.34564200527705,-0.783101237775845,0.440321753327839,0.577848634159084,-5.94002141718703
"161","1558438_a_at","IGH","3492","immunoglobulin heavy locus",0.281141272140362,5.74719299693798,0.695974741445263,0.492339200801943,0.624430205895147,-6.0030264494946
"162","1558515_at","FTX","100302692","FTX transcript, XIST regulator",-0.805295454588708,6.53720575942094,-2.38845246827738,0.0241062110729538,0.0737366456349175,-3.66692069482852
"163","1558604_a_at","SSBP2","23635","single stranded DNA binding protein 2",0.628616564890799,4.74932165226566,2.78019200163628,0.00973188378548755,0.0410775077941416,-2.86325802938866
"164","1558620_at","ZNF621","285268","zinc finger protein 621",0.505986969943737,6.10741197957512,2.13007336835044,0.0423430130317116,0.109101924257559,-4.15412242499761
"165","1558662_s_at","BANK1","55024","B cell scaffold protein with ankyrin repeats 1",0.560823104980416,4.15913836873836,2.26218725185191,0.0318662159450501,0.0893955468447346,-3.90967572470621
